id,json_id,name1,latitude,longitude,address,city,county,state,zip,active,grade_updated,dry_grade,wet_grade,annual_summer_dry,annual_year_wet,annual_winter_dry,annual_year,grade_created
9413,211,Laguna Main Beach,33.540778,-117.783958,,Laguna Niguel,Orange,CA,92651,"",2000-08-31,A+,ns,"","","","",2000-08-31
9414,16,Will Rogers State Beach,34.038321,-118.545208,,Pacific Palisade,Los Angeles,CA,90272,"",2011-01-31,A+,A+,"","","","",2011-01-31
9415,211,Laguna Main Beach,33.540778,-117.783958,,Laguna Niguel,Orange,CA,92651,"",2000-10-19,A,C,"","","","",2000-10-19
9416,18,Will Rogers State Beach,34.034713,-118.536603,"",Pacific Palisade,Los Angeles,CA,90272,"",2011-01-31,A+,A+,"","","","",2011-01-31
9417,25,Santa Monica Beach,34.002246,-118.490835,,Santa Monica,Los Angeles,CA,90405,"",2011-01-31,A+,F,"","","","",2011-01-31
9418,31,Venice City Beach,33.967282,-118.460483,,Marina Del Rey,Los Angeles,CA,90292,"",2011-01-31,A,F,"","","","",2011-01-31
9419,34,Marina del Rey Harbor,33.9817,-118.457,,Marina Del Rey,Los Angeles,CA,90292,"",2011-01-31,A+,F,"","","","",2011-01-31
9420,41,Dockweiler State Beach,33.918933,-118.431592,,Playa Del Rey,Los Angeles,CA,90293,"",2011-01-31,A+,A+,"","","","",2011-01-31
9421,189,Long Beach,33.750133333,-118.129883333,"",Long Beach,Los Angeles -- Long Beach,CA,90803,"",2011-01-31,A+,A,"","","","",2011-01-31
9422,132,Long Beach,33.74515,-118.119183333,"",Long Beach,Los Angeles -- Long Beach,CA,90803,"",2011-01-31,A,A,"","","","",2011-01-31
9424,172,Newport Bay,33.61495,-117.91957,,Newport Beach,Orange,CA,92663,"",2011-01-31,A+,B,"","","","",2011-01-31
9425,211,Laguna Main Beach,33.540778,-117.783958,,Laguna Niguel,Orange,CA,92651,"",2001-01-11,A,ns,"","","","",2001-01-11
9426,211,Laguna Main Beach,33.540778,-117.783958,,Laguna Niguel,Orange,CA,92651,"",2000-12-30,B,ns,"","","","",2000-12-30
9427,211,Laguna Main Beach,33.540778,-117.783958,,Laguna Niguel,Orange,CA,92651,"",2001-03-31,A+,ns,"","","","",2001-03-31
9428,211,Laguna Main Beach,33.540778,-117.783958,,Laguna Niguel,Orange,CA,92651,"",2001-05-18,A+,ns,"","","","",2001-05-18
9429,211,Laguna Main Beach,33.540778,-117.783958,,Laguna Niguel,Orange,CA,92651,"",2001-05-26,A,ns,"","","","",2001-05-26
9430,211,Laguna Main Beach,33.540778,-117.783958,,Laguna Niguel,Orange,CA,92651,"",2001-08-22,A+,ns,"","","","",2001-08-22
9431,211,Laguna Main Beach,33.540778,-117.783958,,Laguna Niguel,Orange,CA,92651,"",2001-09-20,A+,ns,"","","","",2001-09-20
9432,211,Laguna Main Beach,33.540778,-117.783958,,Laguna Niguel,Orange,CA,92651,"",2001-09-27,A+,ns,"","","","",2001-09-27
9433,211,Laguna Main Beach,33.540778,-117.783958,,Laguna Niguel,Orange,CA,92651,"",2001-10-23,A+,ns,"","","","",2001-10-23
9434,211,Laguna Main Beach,33.540778,-117.783958,,Laguna Niguel,Orange,CA,92651,"",2001-11-20,B,F,"","","","",2001-11-20
9435,211,Laguna Main Beach,33.540778,-117.783958,,Laguna Niguel,Orange,CA,92651,"",2002-02-14,A,F,"","","","",2002-02-14
9436,211,Laguna Main Beach,33.540778,-117.783958,,Laguna Niguel,Orange,CA,92651,"",2002-04-04,A,A+,"","","","",2002-04-04
9437,211,Laguna Main Beach,33.540778,-117.783958,,Laguna Niguel,Orange,CA,92651,"",2002-04-18,A+,ns,"","","","",2002-04-18
9438,211,Laguna Main Beach,33.540778,-117.783958,,Laguna Niguel,Orange,CA,92651,"",2002-05-30,A+,ns,"","","","",2002-05-30
9439,211,Laguna Main Beach,33.540778,-117.783958,,Laguna Niguel,Orange,CA,92651,"",2002-07-25,A,ns,"","","","",2002-07-25
9440,211,Laguna Main Beach,33.540778,-117.783958,,Laguna Niguel,Orange,CA,92651,"",2002-12-07,C,F,"","","","",2002-12-07
9441,211,Laguna Main Beach,33.540778,-117.783958,,Laguna Niguel,Orange,CA,92651,"",2003-01-06,B,F,"","","","",2003-01-06
9442,211,Laguna Main Beach,33.540778,-117.783958,,Laguna Niguel,Orange,CA,92651,"",2003-02-01,A,ns,"","","","",2003-02-01
9443,211,Laguna Main Beach,33.540778,-117.783958,,Laguna Niguel,Orange,CA,92651,"",2003-06-16,A+,ns,"","","","",2003-06-16
9444,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2006-09-29,A,ns,"","","","",2006-09-29
9445,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2006-10-02,A+,ns,"","","","",2006-10-02
9446,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2006-10-09,A+,ns,"","","","",2006-10-09
9447,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2006-10-28,A+,A+,"","","","",2006-10-28
9448,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2006-11-28,D,ns,"","","","",2006-11-28
9449,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2007-01-02,A+,A,"","","","",2007-01-02
9450,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2007-01-16,A,B,"","","","",2007-01-16
9451,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2006-12-18,A,C,"","","","",2006-12-18
9452,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2007-03-13,A+,A+,"","","","",2007-03-13
9453,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2007-03-21,A+,A+,"","","","",2007-03-21
9454,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2007-05-08,A+,A+,"","","","",2007-05-08
9455,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2007-05-22,A+,A+,"","","","",2007-05-22
9456,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2007-05-29,A+,ns,"","","","",2007-05-29
9457,452,Monterey State Beach,36.612529,-121.858199,,Monterey,Monterey,CA,93940,"",2011-02-09,A+,ns,"","","","",2011-02-09
9458,454,San Carlos Beach,36.60967,-121.895072,,Monterey,Monterey,CA,93940,"",2011-02-09,A+,ns,"","","","",2011-02-09
9459,459,Carmel City Beach,36.555113,-121.931358,,Pebble Beach,Monterey,CA,93953,"",2011-02-09,A+,ns,"","","","",2011-02-09
9460,595,Point Dume,34.01368,-118.79201,"",Malibu,Los Angeles -- LA City,CA,90265,"",2011-02-08,A,A+,"","","","",2011-02-08
9461,596,Escondido State Beach,34.025268,-118.765789,"",Malibu,Los Angeles -- LA City,CA,90265,"",2011-02-08,B,B,"","","","",2011-02-08
9462,597,Dan Blocker County Beach,34.032639,-118.742123,"",Malibu,Los Angeles -- LA City,CA,90265,"",2011-02-08,A,A+,"","","","",2011-02-08
9463,601,Las Tunas County Beach,34.039059,-118.59665,"",Malibu,Los Angeles -- LA City,CA,90265,"",2011-02-08,A+,A+,"","","","",2011-02-08
9464,24,Santa Monica Beach,34.005087,-118.493378,"",Santa Monica,Los Angeles -- LA City,CA,90405,"",2011-02-08,A,B,"","","","",2011-02-08
9465,33,Marina del Rey Harbor,33.979872,-118.457486,,Marina Del Rey,Los Angeles,CA,90292,"",2011-02-08,B,A+,"","","","",2011-02-08
9466,40,Dockweiler State Beach,33.93006,-118.437131,"",Playa Del Rey,Los Angeles -- LA City,CA,90293,"",2011-02-08,B,A+,"","","","",2011-02-08
9467,47,Hermosa Beach,33.851911,-118.399707,,Redondo Beach,Los Angeles,CA,90277,"",2011-02-08,A,A,"","","","",2011-02-08
9468,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2007-08-02,A+,ns,"","","","",2007-08-02
9469,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2007-08-29,A+,ns,"","","","",2007-08-29
9470,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2007-10-11,A+,A+,"","","","",2007-10-11
9471,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2007-10-04,A+,A+,"","","","",2007-10-04
9472,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2007-11-09,A+,A+,"","","","",2007-11-09
9473,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2007-12-08,A,A+,"","","","",2007-12-08
9474,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2007-12-13,A,A+,"","","","",2007-12-13
9475,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2008-01-07,A+,A+,"","","","",2008-01-07
9476,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2008-01-21,A+,A+,"","","","",2008-01-21
9477,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2007-12-28,A+,A+,"","","","",2007-12-28
9478,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2008-02-15,A+,A+,"","","","",2008-02-15
9479,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2008-03-22,A+,A+,"","","","",2008-03-22
9480,214,Blue Lagoon,33.516806,-117.761369,,Capistrano Beach,Orange,CA,92624,"",2008-04-02,A+,ns,"","","","",2008-04-02
9481,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",1999-06-10,A+,A+,"","","","",1999-06-10
9482,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",1999-07-21,A+,ns,"","","","",1999-07-21
9483,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",1999-07-19,A+,ns,"","","","",1999-07-19
9484,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",1999-09-30,A+,ns,"","","","",1999-09-30
9485,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",1999-10-07,A+,ns,"","","","",1999-10-07
9486,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",1999-10-21,A+,ns,"","","","",1999-10-21
9487,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",1999-11-24,B,F,"","","","",1999-11-24
9488,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",1999-12-29,A+,ns,"","","","",1999-12-29
9489,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2000-03-09,ns,A+,"","","","",2000-03-09
9490,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2000-03-16,F,A+,"","","","",2000-03-16
9491,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2000-04-13,D,ns,"","","","",2000-04-13
9492,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2000-05-25,A+,ns,"","","","",2000-05-25
9493,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2000-06-21,A+,ns,"","","","",2000-06-21
9494,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2000-10-05,ns,ns,"","","","",2000-10-05
9495,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2000-09-30,ns,ns,"","","","",2000-09-30
9496,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2004-05-01,A+,A+,"","","","",2004-05-01
9497,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2004-05-15,A+,A+,"","","","",2004-05-15
9498,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2004-09-01,A+,ns,"","","","",2004-09-01
9499,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2004-10-04,A+,ns,"","","","",2004-10-04
9500,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2004-11-01,A+,F,"","","","",2004-11-01
9501,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2004-10-26,A+,F,"","","","",2004-10-26
9502,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2004-12-13,A+,A+,"","","","",2004-12-13
9503,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2005-04-20,A+,A+,"","","","",2005-04-20
9504,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2005-05-14,A+,A+,"","","","",2005-05-14
9505,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2005-06-11,A+,A+,"","","","",2005-06-11
9506,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2005-06-27,A+,ns,"","","","",2005-06-27
9507,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2005-09-19,A+,ns,"","","","",2005-09-19
9508,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2005-10-10,A+,A+,"","","","",2005-10-10
9509,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2005-10-04,A+,A+,"","","","",2005-10-04
9510,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2005-11-26,A+,ns,"","","","",2005-11-26
9511,184,Newport Bay,33.59489,-117.87813,,Corona Del Mar,Orange,CA,92625,"",2009-04-13,A+,ns,"","","","",2009-04-13
9512,183,Newport Bay,33.60226,-117.8828,,Corona Del Mar,Orange,CA,92625,"",2009-04-13,A,ns,"","","","",2009-04-13
9513,172,Newport Bay,33.61495,-117.91957,,Newport Beach,Orange,CA,92663,"",2009-04-13,A+,ns,"","","","",2009-04-13
9514,159,Huntington Harbor,33.726636,-118.065782,,Huntington Beach,Orange,CA,92649,"",2009-04-15,A+,ns,"","","","",2009-04-15
9515,160,Huntington Harbor,33.72895,-118.0647,,Fountain Valley,Orange,CA,92708,"",2009-04-15,A+,ns,"","","","",2009-04-15
9516,154,Newport Beach,33.6166,-117.937,,Newport Beach,Orange,CA,92663,"",2009-04-20,A+,ns,"","","","",2009-04-20
9517,150,Huntington State Beach,33.632909,-117.966236,,Huntington Beach,Orange,CA,92646,"",2009-04-20,A+,ns,"","","","",2009-04-20
9518,147,Huntington City Beach,33.65118,-117.99691,"",Huntington Beach,Orange,CA,92648,"",2009-04-20,A,ns,"","","","",2009-04-20
9519,146,Huntington City Beach,33.663642,-118.013464,,Huntington Beach,Orange,CA,92648,"",2009-04-20,A,ns,"","","","",2009-04-20
9520,145,Huntington City Beach,33.67565,-118.02853,,Huntington Beach,Orange,CA,92648,"",2009-04-20,A,ns,"","","","",2009-04-20
9521,143,Bolsa Chica State Beach,33.701814,-118.055228,,Huntington Beach,Orange,CA,92649,"",2009-04-20,A+,ns,"","","","",2009-04-20
9522,142,Sunset Beach,33.71643,-118.07235,,Sunset Beach,Orange,CA,90742,"",2009-04-15,A+,ns,"","","","",2009-04-15
9523,77,East Beach,34.416224,-119.666549,,Santa Barbara,Santa Barbara,CA,93103,"",2009-04-20,A+,A+,"","","","",2009-04-20
9524,73,Hope Ranch Beach,34.4145,-119.780111,,Santa Barbara,Santa Barbara,CA,93110,"",2009-04-20,A+,A+,"","","","",2009-04-20
9525,69,Refugio State Beach,34.462861,-120.069333,,Los Olivos,Santa Barbara,CA,93441,"",2009-04-20,A,A+,"","","","",2009-04-20
9526,71,Sands at Coal Oil Point,34.407624,-119.880083,,Goleta,Santa Barbara,CA,93117,"",2009-04-20,A+,A+,"","","","",2009-04-20
9527,55,Abalone Cove,33.741585,-118.379189,"",Rancho Palos Verdes,Los Angeles -- LA Sanitation,CA,90275,"",2009-04-13,A+,ns,"","","","",2009-04-13
9528,51,Malaga Cove,33.804349,-118.394659,"",Palos Verdes Est,Los Angeles -- Redondo,CA,90274,"",2009-04-21,A+,ns,"","","","",2009-04-21
9529,46,Hermosa Beach,33.8612,-118.402974,"",Hermosa Beach,Los Angeles -- Redondo,CA,90254,"",2009-04-21,A,ns,"","","","",2009-04-21
9530,42,Dockweiler State Beach,33.915612,-118.429727,,Manhattan Beach,Los Angeles,CA,90266,"",2009-04-20,A,ns,"","","","",2009-04-20
9531,34,Marina del Rey Harbor,33.9817,-118.457,,Marina Del Rey,Los Angeles,CA,90292,"",2009-04-20,A+,ns,"","","","",2009-04-20
9532,31,Venice City Beach,33.967282,-118.460483,,Marina Del Rey,Los Angeles,CA,90292,"",2009-04-20,A+,ns,"","","","",2009-04-20
9533,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2006-01-05,A+,A+,"","","","",2006-01-05
9534,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2006-01-21,A+,A+,"","","","",2006-01-21
9535,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2006-04-11,A+,A+,"","","","",2006-04-11
9536,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2006-07-13,A+,ns,"","","","",2006-07-13
9537,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2006-09-29,A+,ns,"","","","",2006-09-29
9538,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2006-11-14,A+,A+,"","","","",2006-11-14
9539,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2006-12-26,A+,A+,"","","","",2006-12-26
9540,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2007-02-12,A+,A+,"","","","",2007-02-12
9541,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2007-04-24,B,B,"","","","",2007-04-24
9542,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2007-06-18,A+,ns,"","","","",2007-06-18
9543,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2007-09-13,A+,ns,"","","","",2007-09-13
9544,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2007-10-20,A+,A+,"","","","",2007-10-20
9545,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2007-08-02,A+,ns,"","","","",2007-08-02
9546,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2007-07-19,A+,ns,"","","","",2007-07-19
9547,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2008-04-02,A+,ns,"","","","",2008-04-02
9548,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2007-11-29,A,ns,"","","","",2007-11-29
9549,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2008-03-10,A+,A+,"","","","",2008-03-10
9550,215,Goff Island Beach,33.514351,-117.75895,,Laguna Niguel,Orange,CA,92651,"",2007-07-04,A+,ns,"","","","",2007-07-04
9551,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",1999-08-04,A+,ns,"","","","",1999-08-04
9552,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",1999-09-09,A+,ns,"","","","",1999-09-09
9553,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",1999-10-14,A+,ns,"","","","",1999-10-14
9554,237,Capistrano County Beach,33.447602,-117.655577,,Capistrano Beach,Orange,CA,92624,"",2011-01-24,A+,D,"","","","",2011-01-24
9555,238,Poche Beach,33.44078,-117.64579,,Dana Point,Orange,CA,92624,"",2011-01-24,A+,F,"","","","",2011-01-24
9556,283,Carlsbad,33.1285,-117.333806,"",Carlsbad,San Diego -- Encina,CA,92008,"",2011-01-24,A+,A+,"","","","",2011-01-24
9557,287,Carlsbad,33.100545,-117.319229,"",Carlsbad,San Diego -- Encina,CA,92009,"",2011-01-24,A+,A+,"","","","",2011-01-24
9558,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",1999-12-01,A+,A+,"","","","",1999-12-01
9559,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",1999-12-09,A+,ns,"","","","",1999-12-09
9560,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",1999-12-29,A+,ns,"","","","",1999-12-29
9561,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2000-01-01,A,A+,"","","","",2000-01-01
9562,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2000-01-20,A+,ns,"","","","",2000-01-20
9563,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2000-02-19,A+,A+,"","","","",2000-02-19
9564,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2000-02-25,A+,A+,"","","","",2000-02-25
9565,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2000-05-25,A+,ns,"","","","",2000-05-25
9566,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2000-05-31,A+,ns,"","","","",2000-05-31
9567,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2000-07-06,A+,ns,"","","","",2000-07-06
9568,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2000-08-31,A,ns,"","","","",2000-08-31
9569,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2000-12-26,A+,ns,"","","","",2000-12-26
9570,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2001-01-23,A+,A+,"","","","",2001-01-23
9571,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2001-02-07,C,A+,"","","","",2001-02-07
9572,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2001-02-22,D,F,"","","","",2001-02-22
9573,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2001-03-31,A+,ns,"","","","",2001-03-31
9574,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2001-05-10,A+,A+,"","","","",2001-05-10
9575,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2001-05-18,A+,ns,"","","","",2001-05-18
9576,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2001-05-31,A,ns,"","","","",2001-05-31
9577,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2001-08-09,A+,ns,"","","","",2001-08-09
9578,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2001-08-22,A+,ns,"","","","",2001-08-22
9579,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2001-08-18,A+,ns,"","","","",2001-08-18
9580,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2001-11-29,A+,A+,"","","","",2001-11-29
9581,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2002-01-10,A+,A+,"","","","",2002-01-10
9582,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2002-02-21,A+,A+,"","","","",2002-02-21
9583,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2002-03-28,A+,A+,"","","","",2002-03-28
9584,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2002-04-04,A+,A+,"","","","",2002-04-04
9585,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2002-04-25,A+,ns,"","","","",2002-04-25
9586,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2002-05-02,A+,ns,"","","","",2002-05-02
9587,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2002-05-11,A+,ns,"","","","",2002-05-11
9588,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2002-09-12,A+,ns,"","","","",2002-09-12
9589,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2002-10-24,A+,ns,"","","","",2002-10-24
9590,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2003-01-06,A+,F,"","","","",2003-01-06
9591,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2003-01-25,C,ns,"","","","",2003-01-25
9592,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2003-02-24,A+,F,"","","","",2003-02-24
9593,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2003-02-10,B,ns,"","","","",2003-02-10
9594,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2003-04-08,A+,B,"","","","",2003-04-08
9595,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2003-05-02,A+,F,"","","","",2003-05-02
9596,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2003-05-27,A+,A+,"","","","",2003-05-27
9597,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2003-06-03,A+,A+,"","","","",2003-06-03
9598,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2003-07-28,A+,ns,"","","","",2003-07-28
9599,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2003-08-06,A+,ns,"","","","",2003-08-06
9600,216,Treasure Island Beach,33.51339,-117.757089,,Laguna Niguel,Orange,CA,92651,"",2004-01-10,A+,A+,"","","","",2004-01-10
9601,536,Trinidad State Beach,41.061694,-124.148831,,Westhaven,Humboldt,CA,95570,"",2009-01-13,A+,A+,"","","","",2009-01-13
9602,621,MacKerricher State Park,39.489643,-123.798936,,Fort Bragg,Mendocino,CA,95437,"",2009-01-13,ns,ns,"","","","",2009-01-13
9603,589,Pudding Creek,39.459052,-123.80984,,Fort Bragg,Mendocino,CA,95437,"",2009-01-13,ns,ns,"","","","",2009-01-13
9604,624,Caspar Beach,39.361952,-123.817857,,Caspar,Mendocino,CA,95420,"",2009-01-13,ns,ns,"","","","",2009-01-13
